timestamp,open,high,low,close,volume,symbol
1767090960000,87981.20000000,88005.10000000,87964.50000000,88000.00000000,13.20000000,BTCUSDT
1767091140000,88000.00000000,88421.20000000,87964.50000000,87982.40000000,4255.35900000,BTCUSDT
1767091320000,87982.40000000,88400.00000000,87964.50000000,88089.30000000,13292.32400000,BTCUSDT
1767091500000,88109.50000000,88142.40000000,88052.20000000,88134.30000000,13178.81400000,BTCUSDT
1767091680000,88134.30000000,88142.40000000,88032.90000000,88055.10000000,3410.62900000,BTCUSDT
1767091860000,88064.20000000,88142.40000000,87964.50000000,87964.50000000,3321.16100000,BTCUSDT
1767092040000,87964.50000000,88001.50000000,87800.00000000,87922.00000000,13063.49000000,BTCUSDT
1767092220000,87922.00000000,87930.40000000,87914.30000000,87914.30000000,1352.20100000,BTCUSDT
1767092400000,87930.00000000,87930.10000000,87787.70000000,87880.10000000,2876.76700000,BTCUSDT
1767092580000,87880.10000000,87930.10000000,87507.20000000,87922.70000000,8703.18400000,BTCUSDT
1767092760000,87922.70000000,87923.00000000,87859.70000000,87891.40000000,11814.58200000,BTCUSDT
1767092940000,87891.50000000,87947.40000000,87881.90000000,87947.40000000,11.90700000,BTCUSDT
1767093120000,87947.40000000,88133.00000000,87881.90000000,87989.40000000,8756.35400000,BTCUSDT
1767093300000,87989.50000000,88400.00000000,87930.00000000,87930.00000000,16316.25100000,BTCUSDT
1767093480000,87930.00000000,87930.10000000,87738.80000000,87892.70000000,9117.88300000,BTCUSDT
1767093660000,87913.00000000,87918.20000000,87805.80000000,87918.20000000,9132.73500000,BTCUSDT
1767093840000,87918.20000000,87920.30000000,87804.10000000,87905.70000000,6082.03800000,BTCUSDT
1767094020000,87905.50000000,87920.30000000,87800.00000000,87920.20000000,2459.23900000,BTCUSDT
1767094200000,87898.20000000,87920.30000000,87769.70000000,87907.40000000,9987.47600000,BTCUSDT
1767094380000,87908.00000000,87949.90000000,87907.40000000,87909.60000000,543.34300000,BTCUSDT
1767094560000,87909.60000000,87964.30000000,87907.40000000,87964.20000000,1159.59500000,BTCUSDT
1767094740000,87964.20000000,87964.30000000,87785.20000000,87964.30000000,8509.17600000,BTCUSDT
1767094920000,87930.10000000,87964.30000000,87785.20000000,87846.80000000,15524.19600000,BTCUSDT
1767095100000,87846.80000000,87901.70000000,87785.70000000,87858.60000000,7970.13700000,BTCUSDT
1767095280000,87858.60000000,87903.70000000,87785.70000000,87840.00000000,9293.57800000,BTCUSDT
1767095460000,87838.70000000,87840.00000000,87783.70000000,87783.70000000,10779.74000000,BTCUSDT
1767095640000,87783.70000000,87795.00000000,87743.10000000,87782.70000000,4822.28000000,BTCUSDT
1767095820000,87782.70000000,88432.00000000,87743.10000000,87839.30000000,9111.06500000,BTCUSDT
1767096000000,87839.30000000,87929.80000000,87743.10000000,87929.80000000,5951.13400000,BTCUSDT
1767096180000,87929.80000000,87935.20000000,87888.50000000,87916.00000000,617.93600000,BTCUSDT
1767096360000,87916.00000000,87926.40000000,87901.10000000,87901.10000000,403.83800000,BTCUSDT
1767096540000,87901.20000000,88199.80000000,87882.50000000,87952.70000000,19437.95600000,BTCUSDT
1767096720000,87952.70000000,88008.10000000,87951.20000000,88004.00000000,6906.08900000,BTCUSDT
1767096900000,88004.00000000,88181.90000000,87988.30000000,88037.90000000,10932.20900000,BTCUSDT
1767097080000,88037.90000000,88181.90000000,88009.70000000,88027.80000000,4500.00700000,BTCUSDT
1767097260000,88016.00000000,88135.20000000,87970.10000000,87985.40000000,18730.17500000,BTCUSDT
1767097440000,87970.20000000,88135.20000000,87970.00000000,87975.40000000,1775.97200000,BTCUSDT
1767097620000,87975.40000000,87990.10000000,87966.60000000,87969.90000000,15.50600000,BTCUSDT
1767097800000,87969.90000000,88135.20000000,87969.90000000,87987.20000000,11351.46000000,BTCUSDT
1767097980000,87985.00000000,87985.00000000,87951.50000000,87965.10000000,3407.20500000,BTCUSDT
1767098160000,87951.60000000,87965.10000000,87931.60000000,87945.50000000,19.45700000,BTCUSDT
1767098340000,87945.50000000,87970.70000000,87931.60000000,87957.20000000,22.17700000,BTCUSDT
1767098520000,87957.20000000,87964.00000000,87931.60000000,87957.20000000,35.44600000,BTCUSDT
1767098700000,87957.20000000,87961.80000000,87922.50000000,87931.90000000,2834.13300000,BTCUSDT
1767098880000,87931.90000000,87942.00000000,87925.60000000,87936.00000000,257.03900000,BTCUSDT
1767099060000,87936.00000000,87958.00000000,87925.60000000,87925.60000000,12.01900000,BTCUSDT
1767099240000,87957.90000000,87979.60000000,87925.60000000,87970.60000000,32.49400000,BTCUSDT
1767099420000,87970.50000000,88181.90000000,87925.60000000,87984.90000000,2697.64000000,BTCUSDT
1767099600000,87984.90000000,87993.30000000,87925.60000000,87982.10000000,22.06900000,BTCUSDT
1767099780000,87982.00000000,87996.80000000,87982.00000000,87996.80000000,1803.31100000,BTCUSDT
1767099960000,87996.80000000,87996.90000000,87778.10000000,87905.40000000,5847.41200000,BTCUSDT
1767100140000,87905.40000000,87931.80000000,87905.30000000,87905.40000000,184.61800000,BTCUSDT
1767100320000,87905.40000000,87931.80000000,87755.30000000,87922.40000000,6277.47000000,BTCUSDT
1767100500000,87922.40000000,87931.80000000,87729.40000000,87929.90000000,7438.03400000,BTCUSDT
1767100680000,87929.90000000,87945.60000000,87921.70000000,87945.60000000,27.96400000,BTCUSDT
